label,start,end,start_s,end_s,src,out
uppercut,2584,2650,43.06732693390622,44.16734379831714,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_027.mp4
uppercut,2651,2686,44.18401072050519,44.76735299708673,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_028.mp4
uppercut,2687,2736,44.784019919274776,45.60069910648894,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_029.mp4
uppercut,2737,2780,45.61736602867698,46.33404368276289,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_030.mp4
uppercut,2781,2810,46.35071060495093,46.83405134840421,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_031.mp4
uppercut,2863,2911,47.71739822437056,48.517410489396674,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_032.mp4
uppercut,2912,2944,48.53407741158472,49.06741892160213,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_033.mp4
uppercut,2945,2983,49.08408584379018,49.71742888693586,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_034.mp4
uppercut,2984,2994,49.73409580912391,49.90076503100435,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_035.mp4
uppercut,2995,3007,49.91743195319239,50.11743501944892,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_036.mp4
uppercut,3019,3062,50.317438085705454,51.03411573979135,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_037.mp4
uppercut,3063,3103,51.0507826619794,51.71745954950117,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_038.mp4
uppercut,3104,3147,51.73412647168921,52.45080412577511,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_039.mp4
uppercut,3148,3183,52.46747104796315,53.0508133245447,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_040.mp4
uppercut,3184,3220,53.06748024673274,53.66748944550233,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_041.mp4
uppercut,3221,3256,53.68415636769038,54.26749864427192,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_042.mp4
uppercut,3257,3290,54.28416556645997,54.83417399866543,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_043.mp4
uppercut,3291,3334,54.85084092085347,55.56751857493938,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_044.mp4
uppercut,3335,3370,55.58418549712742,56.16752777370897,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_045.mp4
uppercut,3371,3399,56.18419469589701,56.65086851716225,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_046.mp4
uppercut,3400,3442,56.667535439350296,57.36754617124815,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_047.mp4
uppercut,3443,3507,57.3842130934362,58.45089611347103,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_048.mp4
uppercut,3508,3533,58.46756303565907,58.88423609036017,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_049.mp4
uppercut,3534,3565,58.90090301254821,59.417577600377584,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_050.mp4
uppercut,4026,4124,67.10102872906596,68.7343871034943,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_051.mp4
uppercut,4125,4284,68.75105402568234,71.40109465358137,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_052.mp4
uppercut,4285,4388,71.41776157576942,73.13445456113797,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_053.mp4
uppercut,4389,4474,73.15112148332601,74.56780986930977,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_054.mp4
uppercut,4475,4599,74.5844767914978,76.65117514281529,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_123425036.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\uppercut\uppercut_mirrored_PXL_20250430_123425036_055.mp4
