label,start,end,start_s,end_s,src,out
roundhouse,26577,26615,442.95776638727256,443.5911108250464,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_069.mp4
roundhouse,26616,26656,443.60777778393526,444.2744561394867,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_070.mp4
roundhouse,26657,26699,444.29112309837546,444.9911353717045,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_071.mp4
roundhouse,26700,26738,445.0078023305933,445.6411467683672,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_072.mp4
roundhouse,27171,27295,452.8579399672116,454.9246428694211,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_073.mp4
roundhouse,27296,27427,454.9413098283099,457.1246814427409,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_074.mp4
roundhouse,27442,27569,457.3746858260727,459.49138960494855,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_075.mp4
roundhouse,27570,27702,459.5080565638373,461.7080951371571,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_076.mp4
roundhouse,27703,27835,461.7247620960459,463.9248006693657,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_077.mp4
roundhouse,27879,27950,464.6581468604723,465.8415009415761,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_078.mp4
roundhouse,28230,28471,470.50824943043625,474.52498652263375,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_079.mp4
roundhouse,28472,28617,474.5416534815225,476.9583625203966,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_080.mp4
roundhouse,28624,28674,477.0750312326181,477.9083791770574,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_081.mp4
roundhouse,28675,28817,477.92504613594616,480.2917542981538,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_082.mp4
roundhouse,28860,28967,481.0084335303716,482.79179813147175,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_083.mp4
roundhouse,28994,29098,483.24180602146896,484.9751697459028,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_084.mp4
roundhouse,29115,29183,485.2585080470121,486.3918612514496,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_085.mp4
roundhouse,29786,29897,496.4420374613877,498.292069898043,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_086.mp4
roundhouse,29898,29938,498.3087368569318,498.9754152124832,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_087.mp4
roundhouse,29939,30040,498.992082171372,500.6754450191394,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_088.mp4
roundhouse,30041,30102,500.6921119780282,501.7087964702442,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_089.mp4
roundhouse,30231,30240,503.8588341668976,504.0088367968967,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_090.mp4
roundhouse,30260,30298,504.3421759746724,504.9755204124463,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_091.mp4
roundhouse,30304,30431,505.075522165779,507.19222594465487,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_092.mp4
roundhouse,30432,30473,507.2088929035437,507.8922382179839,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_093.mp4
roundhouse,30474,30654,507.9089051768726,510.90895777685415,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_094.mp4
roundhouse,30655,30709,510.925624735743,511.8256405157374,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_095.mp4
roundhouse,30742,30821,512.3756501590674,513.6923399112815,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_096.mp4
roundhouse,30822,30870,513.7090068701702,514.509020896832,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_097.mp4
roundhouse,31047,31124,517.4590726201471,518.7424284545838,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_098.mp4
roundhouse,31125,31164,518.7590954134726,519.4091068101352,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_099.mp4
roundhouse,31177,31316,519.6257772756894,521.9424845612307,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_100.mp4
roundhouse,31317,31361,521.9591515201195,522.6924977112261,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_101.mp4
roundhouse,31516,31621,525.2758763389879,527.0259070223105,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_102.mp4
roundhouse,31622,31661,527.0425739811993,527.692585377862,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_103.mp4
roundhouse,31662,31811,527.7092523367508,530.1926292111799,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_104.mp4
roundhouse,31812,31859,530.2092961700687,530.9926432378417,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_PXL_20250430_130356689_105.mp4
