label,start,end,start_s,end_s,src,out
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_024.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_025.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_026.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_027.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_028.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_029.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_030.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_031.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_032.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_033.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_034.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_035.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_036.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_037.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_038.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_039.mp4
jab,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_PXL_20250430_122802210_040.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_049.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_050.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_051.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_052.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_053.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_054.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_055.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_056.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_057.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_058.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_059.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_060.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_061.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_062.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_063.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_064.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_065.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_081.mp4
cross,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_PXL_20250430_122802210_082.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_083.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_084.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_085.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_086.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_087.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_088.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_089.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_090.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_091.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_092.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_093.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_094.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_095.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_096.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_097.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_098.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_099.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_100.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_101.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_102.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_103.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_104.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_105.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_106.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_107.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_108.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_109.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_110.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_111.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_112.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_113.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_114.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_127.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_128.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_129.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_130.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_131.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_132.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_133.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_134.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_135.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_136.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_137.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_138.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_139.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_140.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_141.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_142.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_143.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_144.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_145.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_146.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_147.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_148.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_149.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_150.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_151.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_152.mp4
hook,0,0,0.0,0.0,/content/drive/MyDrive/RTM-FASS/data/raw_videos/PXL_unknown.mp4,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_153.mp4
